COSMIC_ID,master_cell_id,model_id,SEEDING_DENSITY,GROWTH_RATE,DOUBLING_TIME,DAY4DAY1RATIO,tissue,cancer_type,model_type,growth_properties
713899,207,SIDM00294,1250,0.5426685889398885,140.8182178324208,1.853282739195103,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
753588,295,SIDM00296,500,0.3765140946114818,125.1918282420464,1.4897987015019847,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
907786,367,SIDM00297,400,0.6734044855786685,71.47422004196723,2.0102239272589704,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
925343,2069,SIDM00299,500,0.8389919586503135,7.586589370030166,2.670684860976195,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
1298223,600,SIDM00300,500,0.2106543625571142,17.72335919793084,1.3637721794873663,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
753572,708,SIDM00301,400,1.0219421149048895,56.95334581070888,3.0882312689225104,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
924186,11,SIDM00302,325,1.1876563761131602,42.17382793839257,3.4515326889254094,Ovary,Other Solid Carcinomas,Cell Line,Adherent
1480359,1651,SIDM00303,300,0.6084656589909784,77.9621239201139,1.8967445317328633,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1480358,1595,SIDM00304,300,0.9103962385058961,53.04545637614498,2.562099370337824,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1479995,436,SIDM00305,500,0.9275841841763324,52.40318599633425,2.6232073914011305,Ovary,Ovarian Carcinoma,Cell Line,Adherent
910779,1792,SIDM00306,1250,0.1225088592397626,134.7170573063042,1.2071268986271533,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
907311,598,SIDM00308,1250,0.591503314390643,86.46887611392364,1.864857076388825,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
1240135,52,SIDM00309,625,0.6913086246180241,68.81650253180409,2.0651701767752133,Lung,Mesothelioma,Cell Line,Unknown
1240136,882,SIDM00310,400,0.6130195070901838,77.22500422788367,1.9083694710447587,Lung,Mesothelioma,Cell Line,Unknown
1240137,591,SIDM00311,500,0.43253649374346054,109.37394178595709,1.5782131692477441,Lung,Mesothelioma,Cell Line,Unknown
924239,2224,SIDM00312,1250,0.976878440255264,52.57682565504789,2.8000994445053644,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1330935,408,SIDM00313,1250,0.6130988159451894,82.73624400038894,1.8960636856000832,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,Cell Line,Unknown
687592,61,SIDM00315,300,0.6377929450559436,74.75378654755181,1.9495780487556054,Central Nervous System,Glioblastoma,Cell Line,Adherent
909905,468,SIDM00316,325,0.8042513285807061,70.62081641829113,2.4084849508405433,Central Nervous System,Glioblastoma,Cell Line,Unknown
909781,738,SIDM00317,625,0.4708579201055787,76.5260687950366,1.693871564564773,Kidney,Kidney Carcinoma,Cell Line,Unknown
1240224,1459,SIDM00318,625,0.3264559752244476,142.6498145899232,1.434159218364544,Kidney,Kidney Carcinoma,Cell Line,Unknown
930301,158,SIDM00319,625,-0.41972208911643943,-129.1735707809229,0.6793435378819047,Skin,Melanoma,Cell Line,Adherent
713869,277,SIDM00320,1000,0.6602311873889569,88.27238401529138,2.0683750819663027,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Unknown
909774,476,SIDM00321,300,1.0062240426818676,51.82022383063142,2.8446438755744805,Ovary,Ovarian Carcinoma,Cell Line,Unknown
1299064,544,SIDM00322,325,0.9130156985938506,57.604711153774396,2.662699539041655,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Unknown
1331045,851,SIDM00323,2500,0.6252651803378367,84.4955162386613,1.9415705003692618,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Unknown
910780,1752,SIDM00324,625,1.269011089095537,41.17895728741851,3.7620249773770986,Peripheral Nervous System,Neuroblastoma,Cell Line,Unknown
946353,1312,SIDM00325,400,0.38288948323006206,202.0360677271091,1.5761863524568098,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Unknown
753623,2253,SIDM00326,325,0.9850145753216053,51.891937876981785,2.7919870530940303,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Unknown
907322,1804,SIDM00327,400,1.215992010504508,42.80161481087215,3.569053131498811,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,Cell Line,Suspension
946355,1642,SIDM00328,325,0.8979493235989965,57.74613852749918,2.591616388267709,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Unknown
907323,651,SIDM00329,1250,0.5279276000074608,91.71931732626545,1.730922273797898,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,Cell Line,Suspension
949170,278,SIDM00330,1250,-0.11046064906727096,-578.8039149699351,0.917389017072182,Peripheral Nervous System,Neuroblastoma,Cell Line,Semi-Adherent
908132,1906,SIDM00331,3000,0.3049291073005728,327.89037949962534,1.4035354370241866,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
910948,921,SIDM00332,450,0.3742699586982375,165.79345723079848,1.5003434497424093,Breast,Breast Carcinoma,Cell Line,Adherent
910948,921,SIDM00332,625,0.5223186755506275,124.2789695707219,1.7794084258076879,Breast,Breast Carcinoma,Cell Line,Adherent
1240174,1816,SIDM00333,1250,0.43830769382575285,116.59322819755666,1.6040422080434664,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
908130,920,SIDM00334,1000,0.3973611157060181,-329.23962899997105,1.5876735331409448,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
908129,1540,SIDM00335,625,0.5869248452136883,-927.6587687581599,1.9067730028394057,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
908125,626,SIDM00336,1000,0.7472077761565697,93.4924421124034,2.232724272156781,Skin,Melanoma,Cell Line,Adherent
908124,2109,SIDM00337,300,0.5915421308541856,82.38398197606631,1.8473436301601456,Skin,Melanoma,Cell Line,Adherent
1330942,427,SIDM00338,2500,-7.669729711117534e-4,-533.487776352715,1.0361837615479061,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
753592,1175,SIDM00339,150,1.0740804879168748,45.65738960788818,3.0281632761508503,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
907791,1794,SIDM00340,2500,0.3835605277711205,119.23909251658498,1.5197445188546865,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1298226,1506,SIDM00341,300,0.650199008999013,85.84090930950077,2.025624749284729,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
907789,1645,SIDM00342,1500,0.5889854508432562,84.65220582674284,1.8423031556990535,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
910694,1505,SIDM00343,625,0.20335180830954336,2728.583543427919,1.329127333026444,Central Nervous System,Glioblastoma,Cell Line,Adherent
946361,485,SIDM00344,400,1.094096380004485,46.20470615834987,3.118124143778171,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
753586,1502,SIDM00345,150,0.7153820447809699,69.25263353599854,2.117531517986218,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
907783,709,SIDM00346,625,1.121244804822452,44.96456780191166,3.2070315415725994,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
735784,576,SIDM00347,325,1.0114528145631314,49.840376874906156,2.8783519704357325,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Unknown
946354,2073,SIDM00348,100,1.8647593868735222,26.412705933819492,6.616015823824779,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Unknown
753622,1561,SIDM00349,200,0.957588711708841,52.458123730492346,2.7097410039425656,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Unknown
1299050,562,SIDM00350,500,0.39285786931505634,126.09041867747355,1.5348089175676964,Head and Neck,Head and Neck Carcinoma,Cell Line,Unknown
909708,1473,SIDM00351,200,1.5601612474463877,33.17510325549013,5.144214892795575,Head and Neck,Oral Cavity Carcinoma,Cell Line,Unknown
909699,1162,SIDM00352,625,0.3895813607978011,329.323202603202,1.5962291267273845,Ovary,Ovarian Carcinoma,Cell Line,Unknown
1298539,1471,SIDM00353,625,0.47597191748827294,101.13716593726843,1.6509125187777203,Soft Tissue,Other Solid Carcinomas,Cell Line,Unknown
1298538,449,SIDM00354,400,0.6684640542911305,83.14185836505236,2.0724858456541293,Lung,Squamous Cell Lung Carcinoma,Cell Line,Unknown
910931,2051,SIDM00355,150,1.5127896042683489,33.12711484291148,4.723104046042701,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Unknown
1298537,960,SIDM00356,325,0.5070233552015906,97.30803947493746,1.7084100749338302,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Unknown
1240209,285,SIDM00358,400,0.2637485829433457,208.2115286977483,1.3392645366993363,Stomach,Gastric Carcinoma,Cell Line,Unknown
909263,1271,SIDM00359,400,0.9051714661007435,57.473633768881726,2.6133809992221666,Large Intestine,Colorectal Carcinoma,Cell Line,Unknown
1298534,469,SIDM00360,325,0.8840702171226527,54.81599314702015,2.4854124389456222,Pancreas,Other Solid Carcinomas,Cell Line,Unknown
1240202,1809,SIDM00361,325,0.8421683586470259,61.721300925958644,2.4505205086279696,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Unknown
1330987,1617,SIDM00362,1000,1.1825291481487636,42.33377369453087,3.3634505290233587,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Unknown
909253,642,SIDM00363,1250,0.6932077982326827,79.6101220418481,2.094872890057411,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Unknown
909252,2133,SIDM00364,2500,0.9448611251380248,60.94651111223042,2.744169129233857,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Unknown
713885,27,SIDM00365,1250,0.784704143737082,65.10833162475639,2.2860374025980565,Lung,Small Cell Lung Carcinoma,Cell Line,Unknown
753610,1765,SIDM00367,325,1.6625105092334114,29.880946067111605,5.422908153415483,Lung,Small Cell Lung Carcinoma,Cell Line,Unknown
713880,999,SIDM00368,300,1.1081893996934142,45.82353852182859,3.1820714650618553,Lung,Small Cell Lung Carcinoma,Cell Line,Unknown
753621,1493,SIDM00369,300,0.3340827267008672,417.88864173798515,1.4660214937205533,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Unknown
909762,2218,SIDM00370,1000,0.7562383097507615,64.23976751142914,2.1746768958567944,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
1240219,1749,SIDM00371,325,0.9938911217159002,55.58663953735377,2.9484940388327705,Pancreas,Pancreatic Carcinoma,Cell Line,Unknown
909735,2058,SIDM00373,250,1.0059735650467465,222.46358852835203,2.9669637415625894,Endometrium,Endometrial Carcinoma,Cell Line,Unknown
1331032,290,SIDM00374,625,0.9637610324069387,52.151222139522105,2.704761986312349,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Unknown
1299059,1910,SIDM00375,325,0.6326876490080036,48.3892723023949,2.069484865999282,Head and Neck,Head and Neck Carcinoma,Cell Line,Unknown
908133,2070,SIDM00376,2500,0.2313927738846756,198.44752433204783,1.2934728462855474,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
908133,2070,SIDM00376,5000,0.09140163360092947,440.59472594695455,1.1199353734700686,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1240215,791,SIDM00377,250,1.040040765340213,48.25157055117645,2.9392866916067897,Uterus,Other Solid Carcinomas,Cell Line,Unknown
909729,578,SIDM00379,325,0.978686375029472,51.391418111488015,2.7534071065368924,Central Nervous System,Glioma,Cell Line,Unknown
909722,304,SIDM00380,1250,1.0708652585887617,45.91984359902905,2.9648304245350765,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
930298,1787,SIDM00381,500,0.7748696767347473,71.79734778909906,2.363339708534343,Cervix,Cervical Carcinoma,Cell Line,Unknown
909712,1677,SIDM00382,100,1.846652042364395,26.62417405464381,6.5174573806370795,Central Nervous System,Glioblastoma,Cell Line,Unknown
909711,1766,SIDM00383,400,1.0008423674834235,48.41310086883951,2.803444971549195,Stomach,Gastric Carcinoma,Cell Line,Unknown
910930,1475,SIDM00384,325,2.0226007293923014,24.99656755326847,8.062003616473522,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Unknown
908134,339,SIDM00386,800,0.8648891288408552,67.09687784822985,2.514751630481987,Bone,Ewing's Sarcoma,Cell Line,Adherent
908134,339,SIDM00386,1250,0.8113306622860427,64.82490817053059,2.3063420126466476,Bone,Ewing's Sarcoma,Cell Line,Adherent
908135,1818,SIDM00387,1250,0.4635140905425756,101.32091793786321,1.6364997481853985,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
908136,788,SIDM00388,625,1.487477658203546,33.1413826505963,4.558803498606925,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1331033,269,SIDM00389,450,1.6565949279008692,34.562661013136676,5.788620266364464,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
909742,1634,SIDM00390,250,1.4643894545831977,33.54213808021165,4.427688358537015,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
753612,1003,SIDM00391,5000,0.2544689100112648,349.2395700389132,1.3457728304544778,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
909726,1789,SIDM00392,150,1.0931613374467115,47.291184085910096,3.1790736722268043,Skin,Melanoma,Cell Line,Adherent
1503364,1868,SIDM00393,400,0.5875910600761687,85.1036371940558,1.8617817692153917,Stomach,Gastric Carcinoma,Cell Line,Adherent
1240212,1498,SIDM00394,625,0.5403195193701847,102.40806158362751,1.8042151697502755,Cervix,Cervical Carcinoma,Cell Line,Adherent
753620,2076,SIDM00395,625,0.5917941625267353,154.2870107163661,1.9480459152377274,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
909715,656,SIDM00396,625,0.725244218974267,65.97642312633376,2.1306578394831472,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1299052,864,SIDM00399,1250,-0.01458936099946125,15177.614137819788,1.0194008768415368,Head and Neck,Head and Neck Carcinoma,Cell Line,Adherent
909706,1274,SIDM00401,625,0.024743362698567917,2741.4475725646976,1.067834569809862,Skin,Melanoma,Cell Line,Adherent
909704,25,SIDM00402,625,0.9385221596056124,62.196504447080976,2.760630409556867,Bladder,Bladder Carcinoma,Cell Line,Unknown
909702,288,SIDM00403,500,1.2761543040856658,39.5382042794803,3.7240688093228815,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
1331034,1449,SIDM00404,400,1.6066278098153302,31.559588144837157,5.259981102770605,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1331035,1450,SIDM00405,500,1.5756918359588774,31.135212177516248,4.9674115460326895,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1331036,1609,SIDM00406,625,1.3349251785058938,38.96911670960198,4.026779321515117,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1331037,2036,SIDM00407,1500,0.6155176548924872,88.418286440056,1.9112397426701602,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
946358,1521,SIDM00410,400,0.7033417902280525,98.14369870484299,2.230374061319906,Haematopoietic and Lymphoid,Other Blood Carcinomas,Cell Line,Suspension
909904,895,SIDM00411,625,0.7674987692688734,69.34057168553474,2.2396906483971355,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
909785,601,SIDM00412,400,1.2587956481543499,39.74435508189924,3.6372920303335663,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1331050,557,SIDM00413,625,1.212365322280373,41.88651938951636,3.596840001949995,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
909780,276,SIDM00414,150,1.7070942460956529,28.848252216627138,5.704065452931218,Bladder,Bladder Carcinoma,Cell Line,Adherent
1331025,1764,SIDM00415,1250,0.7107632930279456,66.95679903936798,2.107189733735386,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1331048,2221,SIDM00416,1500,0.8976985230179845,56.06008488022628,2.503342092445882,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
753615,1635,SIDM00417,2500,0.13684702956667916,1714.3049276900936,1.2680302978265505,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1240223,1457,SIDM00418,625,0.7544873152194187,97.9202975226357,2.2546161157939477,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
1240221,2194,SIDM00419,400,1.2474882858586882,40.34321996237437,3.627115908618817,Bone,Ewing's Sarcoma,Cell Line,Semi-Adherent
909749,2,SIDM00420,200,1.1197579258445753,46.10744030933029,3.2327846502159265,Bladder,Bladder Carcinoma,Cell Line,Adherent
1331040,1878,SIDM00421,1000,1.129692136423711,46.83088552952965,3.349442886999663,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1331039,1451,SIDM00422,1250,0.41256422697798323,927.1499713379941,1.7130660381210934,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,Cell Line,Suspension
1331038,1877,SIDM00423,2500,0.5194704030856663,204.24220340613493,1.8805372307558312,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
909777,548,SIDM00424,400,1.4529033402744538,34.05550104951927,4.387883845264368,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1298365,1095,SIDM00425,300,1.0302576694843188,50.169354210868015,2.9515565865668463,Ovary,Ovarian Carcinoma,Cell Line,Unknown
1240210,2052,SIDM00426,625,0.8742785630321048,57.11571108722627,2.488717826083943,Soft Tissue,Rhabdomyosarcoma,Cell Line,Adherent
971773,2193,SIDM00427,625,1.0615507410201062,48.80623857829705,3.0674876701398675,Bone,Ewing's Sarcoma,Cell Line,Adherent
1323913,1285,SIDM00428,400,1.276890753681068,39.07757042436187,3.6423059696170537,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
908158,973,SIDM00429,625,1.2647542608233113,39.49598342339117,3.635075635223784,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
908147,1321,SIDM00431,1250,1.146810345909098,43.24285071370337,3.2637586417472915,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
908146,86,SIDM00433,3000,0.6150686760333046,88.53092919668157,1.9318673476295714,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
1330950,924,SIDM00434,3000,0.6067768905078024,93.19901250416797,1.92646906408401,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1330948,1229,SIDM00435,625,0.6466421142415105,90.53552520146735,1.9906916838322715,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1330947,747,SIDM00437,625,1.6062713098764099,31.59389287085213,5.25400077863241,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
908143,1177,SIDM00438,1250,0.8555422668100363,58.79382006960212,2.4366409294360016,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
908141,628,SIDM00441,625,1.1816363993326748,43.154541730039156,3.3876070361837938,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1240178,1227,SIDM00442,625,0.38847692584233645,119.4054628906153,1.5188585161429689,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
1330982,95,SIDM00443,625,0.9913154897875716,54.122879542483005,2.8948605884990983,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1503363,752,SIDM00444,625,0.8592612667330908,58.159816804065606,2.4455437667225897,Esophagus,Esophageal Carcinoma,Cell Line,Semi-Adherent
1503362,966,SIDM00445,625,0.6226768113486985,81.47713006587949,1.9397788694554328,Esophagus,Esophageal Carcinoma,Cell Line,Adherent
910947,749,SIDM00446,625,0.9863242868462238,59.58913711061283,2.9184982439120803,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
909696,1272,SIDM00447,2500,0.590807868457763,86.53134951776032,1.847961749402305,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1330995,283,SIDM00448,625,1.094378229221057,46.044007944109104,3.0964786178864565,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1330994,1160,SIDM00449,1250,1.2333526000367705,39.81548659443967,3.5023944696537472,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1330991,698,SIDM00450,600,0.7788329963973485,61.39061585757612,2.2545159013133236,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
909260,1043,SIDM00451,1250,0.9758567408616512,50.98221534883417,2.742245648605675,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
1240201,1242,SIDM00453,250,1.4324860313120082,35.734243565239254,4.4628075289864855,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
971774,861,SIDM00454,400,0.2629118425860198,171.38064502480742,1.3380364824268305,Soft Tissue,Rhabdomyosarcoma,Cell Line,Adherent
1298526,1549,SIDM00455,300,0.9071979957114826,55.12861495252417,2.567227943242036,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
909249,112,SIDM00457,1250,0.4636501650330208,112.16122092409745,1.6450536131675377,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1330985,1679,SIDM00458,325,1.605082849101703,31.46976651938417,5.244192544959171,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1659819,1606,SIDM00459,400,1.2081399768730052,40.85471763200803,3.4232036031259176,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1330984,1972,SIDM00460,1250,0.49678138634588465,96.40747680953385,1.6781015728333926,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1330983,2130,SIDM00461,2500,0.2597533282461257,295.85985818997983,1.3399680669877845,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1290455,355,SIDM00462,1000,1.0224835196345172,48.77625374503239,2.837298507787311,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
909251,2153,SIDM00463,800,1.0992875366560126,46.46312456215373,3.123545298618257,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
1240200,373,SIDM00465,325,0.8570856543556319,91.51347133644022,2.513611737149075,Ovary,Ovarian Carcinoma,Cell Line,Unknown
1240199,1094,SIDM00466,1250,0.11614328735881196,437.5516924162144,1.1675924379353038,Ovary,Ovarian Carcinoma,Cell Line,Unknown
910545,402,SIDM00467,200,1.168061702892446,42.25356405172206,3.258026343003624,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
910546,560,SIDM00469,625,0.9625985487310613,57.93035249528966,2.7869547322582804,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
1480372,177,SIDM00472,1250,0.004977246138590284,234.61773502735002,1.0625108501716984,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1240207,1810,SIDM00473,200,1.1342329096464463,42.94483106262825,3.198082264709203,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
1480360,1985,SIDM00474,300,1.0920306485653377,44.4699883156014,3.0717684307320385,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1480362,686,SIDM00475,300,0.7035648526867708,92.43071019127589,2.174000097890505,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1480361,986,SIDM00476,300,0.29903716637038097,155.30106799298525,1.3789934593224198,Ovary,Ovarian Carcinoma,Cell Line,Adherent
910549,1554,SIDM00477,300,0.680183987612358,78.43877818965873,2.0980774393741273,Esophagus,Esophageal Carcinoma,Cell Line,Adherent
1298359,2152,SIDM00478,325,1.1745845120524963,41.75478699368039,3.3396624538376973,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
910079,1664,SIDM00479,300,0.7360846057269802,73.04066817573637,2.208742718479681,Esophagus,Esophageal Carcinoma,Cell Line,Adherent
910548,782,SIDM00480,325,0.4678004118604199,-1055.8703249474825,1.6702761826530683,Ovary,Ovarian Carcinoma,Cell Line,Adherent
946360,173,SIDM00481,1250,0.052524849049348316,-4749.108788822932,1.1231052507239048,Ovary,Ovarian Carcinoma,Cell Line,Adherent
910544,1525,SIDM00482,325,2.205824973319397,22.862420199827778,9.622150755448507,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
1503365,2164,SIDM00483,325,0.9600377666117003,54.286352999623034,2.747161984438657,Esophagus,Esophageal Carcinoma,Cell Line,Adherent
930299,1270,SIDM00484,1250,0.343116911868383,351.15964154163703,1.468834592146328,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
1240121,1575,SIDM00485,500,0.7086823010649741,72.21014930740601,2.103248868562683,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
753554,1665,SIDM00486,300,0.6911857921263913,75.97628986421418,2.1256865033614205,Lung,Squamous Cell Lung Carcinoma,Cell Line,Unknown
1240123,1915,SIDM00487,300,1.054620631089399,49.8832473692632,3.0867668011794613,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
924108,1563,SIDM00488,625,0.41078031132075105,385.96717828410806,1.6064967703513564,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
753538,699,SIDM00489,625,0.9762795225079515,55.238812981185966,2.8259186725852388,Head and Neck,Head and Neck Carcinoma,Cell Line,Adherent
906746,2090,SIDM00490,325,0.8986832260463767,55.66027432602022,2.5488039736576074,Central Nervous System,Glioma,Cell Line,Adherent
1290722,891,SIDM00491,300,1.1008034545035208,44.83362044808797,3.10796991146239,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
910933,776,SIDM00492,325,1.0424696103394113,52.74171274304064,3.142334995891587,Central Nervous System,Glioblastoma,Cell Line,Unknown
753604,935,SIDM00493,100,1.6864734922768436,29.244059703365814,5.576593925564845,Lung,Other Solid Carcinomas,Cell Line,Adherent
906791,1557,SIDM00494,625,0.2782422083278479,163.51632650011095,1.3569080901567572,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Unknown
910935,1511,SIDM00495,325,2.0946669733204586,23.987458063487885,8.482805892110935,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
924151,329,SIDM00496,325,0.8679418496046929,60.40152954405941,2.528846320416644,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
1674021,152,SIDM00498,325,1.1575667557830116,42.81000802882453,3.356995593818806,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
924100,1027,SIDM00499,625,0.6910630512011231,75.57591301386194,2.0841098611726574,Prostate,Prostate Carcinoma,Cell Line,Adherent
1240122,913,SIDM00501,625,0.7051162532039054,71.48188174521881,2.0877365431887065,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
